transaction_id,user_id,purchase_date,amount_inr,product,status,acquisition_channel,region,device,cohort_month,month
TXN_232626,USR_01282,2023-08-15,705.17,Basic Plan,completed,Google_Search,West,desktop,2023-08,2023-08
TXN_230751,USR_01283,2023-03-16,5160.91,Enterprise Plan,completed,Email,East,mobile,2023-03,2023-03
TXN_490038,USR_01284,2023-06-07,3072.58,One-Time Purchase,completed,TikTok,North,desktop,2023-06,2023-06
TXN_584175,USR_01285,2023-05-07,2754.16,Pro Plan,completed,Email,West,desktop,2023-05,2023-05
TXN_900529,USR_01286,2023-04-17,723.66,Basic Plan,completed,Google_Search,West,mobile,2023-04,2023-04
TXN_188536,USR_01287,2023-03-17,8520.52,Enterprise Plan,completed,TikTok,North,mobile,2023-03,2023-03
TXN_584385,USR_01287,2023-05-08,776.83,One-Time Purchase,completed,TikTok,North,tablet,2023-03,2023-05
TXN_118276,USR_01289,2023-06-03,851.03,Basic Plan,completed,Meta_Facebook,West,tablet,2023-06,2023-06
TXN_558027,USR_01291,2023-11-07,9190.65,Enterprise Plan,completed,Organic,South,mobile,2023-11,2023-11
TXN_833455,USR_01291,2023-12-02,761.31,Basic Plan,completed,Organic,South,desktop,2023-11,2023-12
TXN_205032,USR_01291,2023-12-23,7013.92,Enterprise Plan,completed,Organic,South,desktop,2023-11,2023-12
TXN_585750,USR_01296,2023-07-22,2471.04,Pro Plan,completed,TikTok,Central,tablet,2023-07,2023-07
TXN_204413,USR_01297,2023-08-01,704.44,Basic Plan,completed,Organic,Central,mobile,2023-08,2023-08
TXN_740204,USR_01298,2023-06-15,7913.32,Enterprise Plan,completed,Organic,South,desktop,2023-06,2023-06
TXN_989319,USR_01298,2023-07-05,5824.71,Enterprise Plan,completed,Organic,South,tablet,2023-06,2023-07
TXN_959636,USR_01298,2023-08-02,538.61,One-Time Purchase,completed,Organic,South,tablet,2023-06,2023-08
TXN_792852,USR_01298,2023-09-01,557.14,One-Time Purchase,completed,Organic,South,tablet,2023-06,2023-09
TXN_187556,USR_01299,2024-01-29,4532.91,One-Time Purchase,completed,Google_Search,East,desktop,2024-01,2024-01
TXN_673170,USR_01300,2023-01-12,906.66,Basic Plan,completed,TikTok,Central,desktop,2023-01,2023-01
TXN_573213,USR_01300,2023-02-17,1740.07,Pro Plan,completed,TikTok,Central,desktop,2023-01,2023-02
TXN_596265,USR_01301,2023-05-21,708.39,Basic Plan,completed,TikTok,West,tablet,2023-05,2023-05
TXN_901751,USR_01302,2023-04-03,7977.4,Enterprise Plan,completed,Meta_Facebook,West,tablet,2023-04,2023-04
TXN_686876,USR_01303,2023-09-19,2398.85,Pro Plan,completed,Organic,Central,tablet,2023-09,2023-09
TXN_848035,USR_01303,2023-12-17,793.42,Basic Plan,completed,Organic,Central,mobile,2023-09,2023-12
TXN_678654,USR_01304,2023-02-15,7134.75,Enterprise Plan,completed,TikTok,West,tablet,2023-02,2023-02
TXN_709258,USR_01305,2023-04-25,888.52,Basic Plan,completed,Email,West,tablet,2023-04,2023-04
TXN_836111,USR_01305,2023-06-09,941.38,Basic Plan,completed,Email,West,tablet,2023-04,2023-06
TXN_126865,USR_01306,2023-07-12,9676.78,Enterprise Plan,completed,Organic,Central,desktop,2023-07,2023-07
TXN_260378,USR_01306,2023-08-29,1596.14,Pro Plan,completed,Organic,Central,tablet,2023-07,2023-08
TXN_708171,USR_01306,2023-10-09,1738.71,Pro Plan,completed,Organic,Central,mobile,2023-07,2023-10
TXN_658580,USR_01307,2023-10-05,1897.88,Pro Plan,completed,TikTok,South,tablet,2023-10,2023-10
TXN_514385,USR_01308,2023-09-14,945.06,One-Time Purchase,completed,Meta_Facebook,Central,desktop,2023-09,2023-09
TXN_193513,USR_01309,2023-03-19,402.66,One-Time Purchase,completed,TikTok,West,desktop,2023-03,2023-03
TXN_598189,USR_01310,2023-12-05,806.41,One-Time Purchase,completed,TikTok,South,tablet,2023-12,2023-12
TXN_251670,USR_01312,2023-06-20,8751.38,Enterprise Plan,completed,Google_Search,South,desktop,2023-06,2023-06
TXN_973807,USR_01314,2023-11-01,932.15,Basic Plan,completed,TikTok,Central,tablet,2023-11,2023-11
TXN_694774,USR_01317,2023-05-08,9650.55,Enterprise Plan,completed,TikTok,West,desktop,2023-05,2023-05
TXN_828515,USR_01318,2023-11-03,6230.98,Enterprise Plan,completed,Meta_Facebook,North,mobile,2023-11,2023-11
TXN_843814,USR_01319,2023-10-03,1776.62,One-Time Purchase,completed,TikTok,West,tablet,2023-10,2023-10
TXN_494616,USR_01319,2024-01-18,5893.64,Enterprise Plan,completed,TikTok,West,desktop,2023-10,2024-01
TXN_442752,USR_01320,2023-12-16,2637.27,One-Time Purchase,completed,Email,Central,desktop,2023-12,2023-12
TXN_613832,USR_01320,2024-01-21,6572.74,Enterprise Plan,completed,Email,Central,desktop,2023-12,2024-01
TXN_919209,USR_01321,2023-01-15,9822.79,Enterprise Plan,completed,TikTok,West,tablet,2023-01,2023-01
TXN_370625,USR_01321,2023-03-14,1862.77,Pro Plan,completed,TikTok,West,desktop,2023-01,2023-03
TXN_763354,USR_01322,2023-11-21,5269.96,Enterprise Plan,completed,Meta_Facebook,West,desktop,2023-11,2023-11
TXN_283404,USR_01323,2023-04-28,2782.36,Pro Plan,completed,Google_Search,North,mobile,2023-04,2023-04
TXN_827658,USR_01323,2023-06-05,2311.46,One-Time Purchase,completed,Google_Search,North,tablet,2023-04,2023-06
TXN_196783,USR_01323,2023-08-15,1920.4,Pro Plan,completed,Google_Search,North,desktop,2023-04,2023-08
TXN_705908,USR_01325,2023-07-22,2810.93,Pro Plan,completed,Organic,West,tablet,2023-07,2023-07
TXN_567785,USR_01325,2023-09-02,964.49,Basic Plan,completed,Organic,West,mobile,2023-07,2023-09
TXN_313795,USR_01326,2023-03-26,958.76,Basic Plan,completed,Organic,North,tablet,2023-03,2023-03
TXN_462512,USR_01326,2023-05-01,1907.11,One-Time Purchase,completed,Organic,North,tablet,2023-03,2023-05
TXN_639026,USR_01327,2023-09-30,2051.74,Pro Plan,completed,Google_Search,West,mobile,2023-09,2023-09
TXN_479615,USR_01327,2023-11-08,2254.19,Pro Plan,completed,Google_Search,West,desktop,2023-09,2023-11
TXN_847556,USR_01328,2023-03-16,2915.7,Pro Plan,completed,Meta_Facebook,North,desktop,2023-03,2023-03
TXN_901276,USR_01329,2023-11-11,2359.43,One-Time Purchase,completed,Organic,Central,mobile,2023-11,2023-11
TXN_358933,USR_01331,2023-09-01,802.37,Basic Plan,completed,Email,North,mobile,2023-09,2023-09
TXN_440786,USR_01332,2023-05-11,3160.74,One-Time Purchase,completed,Email,South,tablet,2023-05,2023-05
TXN_420427,USR_01333,2023-10-07,1995.54,Pro Plan,completed,TikTok,South,mobile,2023-10,2023-10
TXN_374362,USR_01335,2023-06-26,9582.95,Enterprise Plan,completed,Meta_Facebook,East,desktop,2023-06,2023-06
TXN_821875,USR_01335,2023-08-12,2728.17,Pro Plan,completed,Meta_Facebook,East,mobile,2023-06,2023-08
TXN_626740,USR_01336,2023-06-01,572.54,Basic Plan,completed,Organic,Central,tablet,2023-06,2023-06
TXN_495147,USR_01337,2024-02-27,3499.81,One-Time Purchase,completed,Email,Central,mobile,2024-02,2024-02
TXN_972039,USR_01338,2023-11-03,1900.7,Pro Plan,completed,TikTok,West,tablet,2023-11,2023-11
TXN_777454,USR_01339,2023-03-25,574.47,Basic Plan,completed,TikTok,South,tablet,2023-03,2023-03
TXN_694103,USR_01339,2023-05-19,4622.77,One-Time Purchase,completed,TikTok,South,mobile,2023-03,2023-05
TXN_955862,USR_01340,2023-09-21,1717.56,Pro Plan,completed,Google_Search,Central,mobile,2023-09,2023-09
TXN_166092,USR_01340,2023-10-11,2832.45,Pro Plan,completed,Google_Search,Central,tablet,2023-09,2023-10
TXN_298548,USR_01342,2023-10-13,772.87,Basic Plan,completed,Organic,West,desktop,2023-10,2023-10
TXN_717298,USR_01344,2023-09-05,1971.29,Pro Plan,completed,Email,West,desktop,2023-09,2023-09
TXN_579245,USR_01344,2023-10-01,2599.0,Pro Plan,completed,Email,West,desktop,2023-09,2023-10
TXN_190745,USR_01346,2023-05-18,4604.86,One-Time Purchase,completed,Google_Search,North,tablet,2023-05,2023-05
TXN_518196,USR_01347,2023-02-16,2844.77,One-Time Purchase,completed,Meta_Facebook,East,tablet,2023-02,2023-02
TXN_485125,USR_01348,2023-10-30,760.4,Basic Plan,completed,Email,Central,tablet,2023-10,2023-10
TXN_496278,USR_01348,2023-12-01,1940.3,Pro Plan,completed,Email,Central,tablet,2023-10,2023-12
TXN_984885,USR_01350,2023-02-07,1147.87,One-Time Purchase,completed,Email,North,mobile,2023-02,2023-02
TXN_182480,USR_01351,2023-03-09,2069.21,Pro Plan,completed,Organic,East,tablet,2023-03,2023-03
TXN_450504,USR_01353,2023-12-18,1710.37,Pro Plan,completed,Email,West,tablet,2023-12,2023-12
TXN_379341,USR_01354,2023-10-28,8604.03,Enterprise Plan,completed,Google_Search,West,mobile,2023-10,2023-10
TXN_434454,USR_01355,2023-02-23,7429.53,Enterprise Plan,completed,TikTok,East,desktop,2023-02,2023-02
TXN_621084,USR_01355,2023-04-16,1688.49,Pro Plan,completed,TikTok,East,mobile,2023-02,2023-04
TXN_330222,USR_01355,2023-06-11,530.68,Basic Plan,completed,TikTok,East,tablet,2023-02,2023-06
TXN_286253,USR_01356,2023-01-28,1916.67,Pro Plan,completed,Organic,South,tablet,2023-01,2023-01
TXN_176009,USR_01358,2023-04-04,1634.13,Pro Plan,completed,Meta_Facebook,East,desktop,2023-04,2023-04
TXN_880002,USR_01360,2023-02-25,679.09,One-Time Purchase,completed,Google_Search,East,desktop,2023-02,2023-02
TXN_174323,USR_01361,2023-08-14,1564.78,Pro Plan,completed,Google_Search,Central,desktop,2023-08,2023-08
TXN_368881,USR_01361,2023-10-10,501.3,Basic Plan,completed,Google_Search,Central,tablet,2023-08,2023-10
TXN_461353,USR_01362,2023-12-13,2796.81,Pro Plan,completed,Email,Central,mobile,2023-12,2023-12
TXN_976958,USR_01362,2024-02-09,3899.16,One-Time Purchase,completed,Email,Central,tablet,2023-12,2024-02
TXN_323574,USR_01363,2023-09-21,9053.68,Enterprise Plan,completed,Meta_Facebook,West,tablet,2023-09,2023-09
TXN_912314,USR_01363,2023-10-15,5226.02,Enterprise Plan,completed,Meta_Facebook,West,tablet,2023-09,2023-10
TXN_541111,USR_01364,2024-01-22,2005.09,Pro Plan,completed,Meta_Facebook,North,tablet,2024-01,2024-01
TXN_939072,USR_01366,2023-05-09,9837.37,Enterprise Plan,completed,Email,Central,mobile,2023-05,2023-05
TXN_567157,USR_01367,2023-11-19,664.42,Basic Plan,completed,Email,West,desktop,2023-11,2023-11
TXN_267201,USR_01368,2023-07-21,5399.31,Enterprise Plan,completed,Email,West,mobile,2023-07,2023-07
TXN_916745,USR_01368,2023-11-14,997.39,Basic Plan,completed,Email,West,tablet,2023-07,2023-11
TXN_838364,USR_01368,2023-12-28,570.16,Basic Plan,completed,Email,West,desktop,2023-07,2023-12
TXN_525850,USR_01368,2024-02-10,1751.29,Pro Plan,completed,Email,West,tablet,2023-07,2024-02
TXN_815745,USR_01369,2023-11-14,8492.16,Enterprise Plan,completed,Email,South,mobile,2023-11,2023-11
TXN_463881,USR_01370,2024-02-06,2793.24,Pro Plan,completed,Meta_Facebook,South,tablet,2024-02,2024-02
TXN_145954,USR_01370,2024-04-03,5158.95,Enterprise Plan,completed,Meta_Facebook,South,desktop,2024-02,2024-04
TXN_132959,USR_01373,2023-06-05,637.72,Basic Plan,completed,Google_Search,South,mobile,2023-06,2023-06
TXN_462920,USR_01374,2023-11-11,2938.77,Pro Plan,completed,Google_Search,South,mobile,2023-11,2023-11
TXN_527354,USR_01375,2023-06-24,631.11,One-Time Purchase,completed,Meta_Facebook,North,desktop,2023-06,2023-06
TXN_851964,USR_01376,2023-01-07,535.84,Basic Plan,completed,Google_Search,West,desktop,2023-01,2023-01
TXN_335959,USR_01377,2023-04-22,7904.27,Enterprise Plan,completed,Meta_Facebook,Central,mobile,2023-04,2023-04
TXN_450407,USR_01377,2023-05-12,2070.79,One-Time Purchase,completed,Meta_Facebook,Central,desktop,2023-04,2023-05
TXN_617189,USR_01377,2023-06-01,9141.21,Enterprise Plan,completed,Meta_Facebook,Central,mobile,2023-04,2023-06
TXN_292697,USR_01378,2023-03-08,728.69,Basic Plan,completed,Organic,South,tablet,2023-03,2023-03
TXN_173131,USR_01379,2023-12-05,1960.57,Pro Plan,completed,TikTok,South,mobile,2023-12,2023-12
TXN_192679,USR_01380,2024-01-17,574.73,Basic Plan,completed,Organic,North,desktop,2024-01,2024-01
TXN_450311,USR_01381,2023-03-11,9787.44,Enterprise Plan,completed,TikTok,North,tablet,2023-03,2023-03
TXN_539437,USR_01382,2023-11-14,614.47,Basic Plan,completed,Organic,East,tablet,2023-11,2023-11
TXN_368261,USR_01383,2023-12-22,7602.3,Enterprise Plan,completed,Meta_Facebook,West,desktop,2023-12,2023-12
TXN_982747,USR_01384,2023-12-22,837.31,One-Time Purchase,completed,TikTok,South,mobile,2023-12,2023-12
TXN_203782,USR_01385,2023-04-26,2146.17,Pro Plan,completed,TikTok,North,tablet,2023-04,2023-04
TXN_661544,USR_01386,2023-04-24,750.57,Basic Plan,completed,Google_Search,East,desktop,2023-04,2023-04
TXN_823797,USR_01387,2023-06-20,7843.88,Enterprise Plan,completed,TikTok,Central,desktop,2023-06,2023-06
TXN_347813,USR_01388,2023-02-18,874.21,Basic Plan,completed,Organic,Central,desktop,2023-02,2023-02
TXN_633222,USR_01389,2023-10-01,3159.69,One-Time Purchase,completed,TikTok,South,tablet,2023-10,2023-10
TXN_744918,USR_01390,2023-11-07,587.82,Basic Plan,completed,Email,East,desktop,2023-11,2023-11
TXN_162033,USR_01390,2023-12-31,1701.91,Pro Plan,completed,Email,East,desktop,2023-11,2023-12
TXN_849096,USR_01392,2023-11-18,2967.01,Pro Plan,completed,Google_Search,South,tablet,2023-11,2023-11
TXN_829234,USR_01393,2023-03-18,2639.73,One-Time Purchase,completed,Meta_Facebook,South,mobile,2023-03,2023-03
TXN_627788,USR_01393,2023-04-22,1561.14,Pro Plan,completed,Meta_Facebook,South,mobile,2023-03,2023-04
TXN_306612,USR_01393,2023-06-07,702.58,Basic Plan,completed,Meta_Facebook,South,mobile,2023-03,2023-06
TXN_517211,USR_01394,2023-12-16,2446.51,One-Time Purchase,completed,Google_Search,East,tablet,2023-12,2023-12
TXN_535904,USR_01395,2023-04-25,2985.0,Pro Plan,completed,Meta_Facebook,North,tablet,2023-04,2023-04
TXN_266850,USR_01396,2023-12-18,4365.39,One-Time Purchase,completed,Google_Search,West,tablet,2023-12,2023-12
TXN_610497,USR_01397,2023-07-20,2907.33,Pro Plan,completed,Meta_Facebook,South,mobile,2023-07,2023-07
TXN_982102,USR_01397,2023-09-10,2917.75,One-Time Purchase,completed,Meta_Facebook,South,desktop,2023-07,2023-09
TXN_188198,USR_01398,2023-07-21,2549.64,Pro Plan,completed,Organic,North,tablet,2023-07,2023-07
TXN_415100,USR_01399,2023-07-05,8893.01,Enterprise Plan,completed,Email,North,tablet,2023-07,2023-07
TXN_818125,USR_01399,2023-07-27,2139.13,One-Time Purchase,completed,Email,North,desktop,2023-07,2023-07
TXN_974536,USR_01400,2023-06-14,2077.01,Pro Plan,completed,TikTok,West,mobile,2023-06,2023-06
TXN_797790,USR_01400,2023-07-09,1882.59,Pro Plan,completed,TikTok,West,mobile,2023-06,2023-07
TXN_240486,USR_01403,2023-10-20,2338.56,Pro Plan,completed,Organic,East,tablet,2023-10,2023-10
TXN_312134,USR_01404,2023-04-06,1836.37,Pro Plan,completed,Email,North,mobile,2023-04,2023-04
TXN_916171,USR_01404,2023-06-01,6847.97,Enterprise Plan,completed,Email,North,tablet,2023-04,2023-06
TXN_557793,USR_01405,2023-12-15,2039.74,Pro Plan,completed,Email,West,desktop,2023-12,2023-12
TXN_232616,USR_01406,2023-05-19,714.45,Basic Plan,completed,Organic,West,mobile,2023-05,2023-05
TXN_724893,USR_01407,2023-11-13,5925.82,Enterprise Plan,completed,Email,Central,mobile,2023-11,2023-11
TXN_218323,USR_01408,2023-07-10,9220.2,Enterprise Plan,completed,TikTok,West,mobile,2023-07,2023-07
TXN_914659,USR_01408,2023-07-30,5682.54,Enterprise Plan,completed,TikTok,West,tablet,2023-07,2023-07
TXN_323861,USR_01410,2023-05-07,8882.76,Enterprise Plan,completed,Meta_Facebook,West,tablet,2023-05,2023-05
TXN_336983,USR_01410,2023-05-30,1333.05,One-Time Purchase,completed,Meta_Facebook,West,mobile,2023-05,2023-05
TXN_275124,USR_01411,2023-12-15,4717.69,One-Time Purchase,completed,Google_Search,North,mobile,2023-12,2023-12
TXN_303419,USR_01412,2023-04-27,527.46,One-Time Purchase,completed,Meta_Facebook,East,tablet,2023-04,2023-04
TXN_333375,USR_01413,2023-12-13,9375.56,Enterprise Plan,completed,Google_Search,Central,desktop,2023-12,2023-12
TXN_526495,USR_01413,2024-01-31,2180.43,One-Time Purchase,completed,Google_Search,Central,mobile,2023-12,2024-01
TXN_663095,USR_01414,2023-02-27,9075.46,Enterprise Plan,completed,Email,North,mobile,2023-02,2023-02
TXN_607348,USR_01415,2023-01-13,511.66,Basic Plan,completed,Email,East,tablet,2023-01,2023-01
TXN_496449,USR_01417,2023-09-28,598.23,Basic Plan,completed,Google_Search,West,tablet,2023-09,2023-09
TXN_284560,USR_01417,2023-11-09,2276.15,Pro Plan,completed,Google_Search,West,tablet,2023-09,2023-11
TXN_745262,USR_01418,2023-04-06,5638.1,Enterprise Plan,completed,TikTok,West,desktop,2023-04,2023-04
TXN_647579,USR_01419,2023-03-17,2547.97,Pro Plan,completed,Meta_Facebook,South,tablet,2023-03,2023-03
TXN_824765,USR_01419,2023-05-14,6816.95,Enterprise Plan,completed,Meta_Facebook,South,tablet,2023-03,2023-05
TXN_136446,USR_01420,2023-04-26,708.41,One-Time Purchase,completed,Meta_Facebook,South,desktop,2023-04,2023-04
TXN_147774,USR_01420,2023-06-10,774.61,Basic Plan,completed,Meta_Facebook,South,tablet,2023-04,2023-06
TXN_114847,USR_01421,2023-09-12,2070.7,Pro Plan,completed,Google_Search,Central,desktop,2023-09,2023-09
TXN_917208,USR_01422,2023-04-04,7669.66,Enterprise Plan,completed,Google_Search,West,desktop,2023-04,2023-04
TXN_252199,USR_01422,2023-05-24,3841.63,One-Time Purchase,completed,Google_Search,West,mobile,2023-04,2023-05
TXN_366082,USR_01423,2023-03-20,876.19,Basic Plan,completed,Meta_Facebook,South,mobile,2023-03,2023-03
TXN_524701,USR_01424,2023-06-27,1766.96,Pro Plan,completed,TikTok,Central,mobile,2023-06,2023-06
TXN_516095,USR_01425,2023-11-22,764.79,Basic Plan,completed,Organic,South,tablet,2023-11,2023-11
TXN_796223,USR_01426,2023-11-27,753.36,Basic Plan,completed,Email,North,desktop,2023-11,2023-11
TXN_147220,USR_01427,2023-08-31,8651.49,Enterprise Plan,completed,Email,West,desktop,2023-08,2023-08
TXN_721202,USR_01428,2023-08-24,787.12,Basic Plan,completed,Google_Search,West,mobile,2023-08,2023-08
TXN_163122,USR_01428,2023-10-20,1980.44,One-Time Purchase,completed,Google_Search,West,desktop,2023-08,2023-10
TXN_753000,USR_01429,2023-01-10,2499.0,Pro Plan,completed,Email,South,tablet,2023-01,2023-01
TXN_311587,USR_01429,2023-03-02,573.84,Basic Plan,completed,Email,South,tablet,2023-01,2023-03
TXN_342561,USR_01430,2023-09-11,2604.58,One-Time Purchase,completed,TikTok,West,mobile,2023-09,2023-09
TXN_829235,USR_01431,2023-04-05,729.19,Basic Plan,completed,Meta_Facebook,West,tablet,2023-04,2023-04
TXN_469535,USR_01431,2023-05-28,3348.12,One-Time Purchase,completed,Meta_Facebook,West,mobile,2023-04,2023-05
TXN_266240,USR_01432,2024-02-29,1686.03,Pro Plan,completed,TikTok,East,mobile,2024-02,2024-02
TXN_946781,USR_01432,2024-04-26,886.3,Basic Plan,completed,TikTok,East,desktop,2024-02,2024-04
TXN_671217,USR_01433,2023-06-17,2158.52,One-Time Purchase,completed,Email,Central,tablet,2023-06,2023-06
TXN_540181,USR_01434,2023-06-02,9423.07,Enterprise Plan,completed,TikTok,West,mobile,2023-06,2023-06
TXN_470150,USR_01435,2023-08-07,510.53,Basic Plan,completed,Google_Search,East,desktop,2023-08,2023-08
TXN_385631,USR_01435,2023-09-10,793.43,Basic Plan,completed,Google_Search,East,tablet,2023-08,2023-09
TXN_789395,USR_01438,2023-10-19,9612.02,Enterprise Plan,completed,Email,Central,desktop,2023-10,2023-10
TXN_881534,USR_01438,2023-11-23,8767.6,Enterprise Plan,completed,Email,Central,mobile,2023-10,2023-11
TXN_398937,USR_01439,2023-04-06,6377.94,Enterprise Plan,completed,Email,Central,mobile,2023-04,2023-04
TXN_624816,USR_01440,2023-12-16,1570.62,Pro Plan,completed,Email,West,desktop,2023-12,2023-12
TXN_108363,USR_01441,2023-09-02,623.59,Basic Plan,completed,Meta_Facebook,Central,tablet,2023-09,2023-09
TXN_898683,USR_01441,2023-10-20,1671.72,Pro Plan,completed,Meta_Facebook,Central,mobile,2023-09,2023-10
TXN_391648,USR_01442,2023-10-27,1514.24,Pro Plan,completed,Meta_Facebook,South,tablet,2023-10,2023-10
TXN_694095,USR_01443,2023-08-10,2584.3,Pro Plan,completed,Email,West,mobile,2023-08,2023-08
TXN_313951,USR_01443,2023-08-31,5532.18,Enterprise Plan,completed,Email,West,tablet,2023-08,2023-08
TXN_679391,USR_01445,2023-10-12,629.55,Basic Plan,completed,Organic,North,desktop,2023-10,2023-10
TXN_188753,USR_01445,2023-11-13,6981.74,Enterprise Plan,completed,Organic,North,mobile,2023-10,2023-11
TXN_969074,USR_01446,2023-10-09,9450.24,Enterprise Plan,completed,Email,North,desktop,2023-10,2023-10
TXN_378001,USR_01447,2023-03-11,7286.6,Enterprise Plan,completed,Google_Search,South,desktop,2023-03,2023-03
TXN_499957,USR_01449,2023-10-04,2352.62,Pro Plan,completed,Google_Search,North,tablet,2023-10,2023-10
TXN_559437,USR_01449,2023-10-27,822.32,Basic Plan,completed,Google_Search,North,desktop,2023-10,2023-10
